Subj,Age,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
22,5,2,Unpred,Same,1509.971853,5178.257541,6936.739051,980,5426.767198,1758.48151,778.48151,
22,5,2,Unpred,Same,1502.731263,5326.355715,6978.283521,923,5475.552257,1651.927806,728.927806,
22,5,2,Unpred,Same,1489.9326,5269.020379,6521.395477,551,5031.462877,1252.375098,701.375098,
22,5,2,Unpred,Same,1517.653133,5445.913139,6859.577697,725,5341.924564,1413.664558,688.664558,
22,5,2,Unpred,Same,1666.021383,5214.04048,6402.80224,651,4736.780857,1188.76176,537.76176,
22,5,2,Unpred,Same,1677.510484,5380.348228,6834.615774,922,5157.10529,1454.267546,532.267546,
22,5,2,Unpred,Same,1459.05988,5609.812352,7238.997468,1229,5779.937588,1629.185116,400.185116,
22,5,2,Unpred,Same,1695.19269,5362.941791,6897.941602,1302,5202.748912,1534.999811,232.999811,
23,5,2,Unpred,Same,1462.239997,5467.199978,7380.976608,531,5918.736611,1913.77663,1382.77663,
23,5,2,Unpred,Same,1479.412118,5302.271723,7564.127366,923,6084.715248,2261.855643,1338.855643,
23,5,2,Unpred,Same,1478.177609,5108.780515,6710.561631,572,5232.384022,1601.781116,1029.781116,
23,5,2,Unpred,Same,1452.397827,5316.274775,6724.479186,595,5272.081359,1408.204411,813.204411,
23,5,2,Unpred,Same,1473.454006,5343.137916,6478.029429,558,5004.575423,1134.891513,576.891513,
23,5,2,Unpred,Same,1497.003535,5282.419738,6377.783925,551,4880.78039,1095.364187,544.364187,
23,5,2,Unpred,Same,1665.867778,5352.739836,6699.895881,804,5034.028103,1347.156045,543.156045,
23,5,2,Unpred,Same,1474.835727,5370.766191,6755.703929,860,5280.868202,1384.937739,524.937739,
23,5,2,Unpred,Same,1478.041626,5593.351859,7359.021657,1273,5880.980031,1765.669799,492.669799,
23,5,2,Unpred,Same,1659.155776,5345.89626,6893.321461,1108,5234.165685,1547.425201,439.425201,
23,5,2,Unpred,Same,1510.25108,5208.518315,5978.688462,445,4468.437382,770.170147,325.170147,
23,5,2,Unpred,Same,1491.274959,5421.715934,6470.819773,725,4979.544814,1049.103839,324.103839,
23,5,2,Unpred,Same,1464.649723,5248.147342,6069.544279,553,4604.894556,821.396937,268.396937,
23,5,2,Unpred,Same,1491.21656,5170.020078,6383.929807,980,4892.713247,1213.909729,233.909729,
23,5,2,Unpred,Same,1488.196011,5434.604591,6843.414554,1177,5355.218544,1408.809963,231.809963,
23,5,2,Unpred,Same,1648.490914,5380.810012,6893.233531,1302,5244.742617,1512.423519,210.423519,
23,5,2,Unpred,Same,1650.161605,5219.318966,5959.726003,651,4309.564398,740.407037,89.407037,
23,5,2,Unpred,Same,1460.597166,5619.674987,6845.875895,1229,5385.278729,1226.200908,-2.799092,
24,5,2,Unpred,Same,1651.082741,5354.341827,8991.316701,804,7340.23396,3636.974874,,
24,5,2,Unpred,Same,1459.611531,5248.276146,6835.138836,595,5375.527305,1586.862691,991.862691,
24,5,2,Unpred,Same,1494.178842,5424.494397,7052.710059,725,5558.531217,1628.215662,903.215662,
24,5,2,Unpred,Same,1669.052643,5316.235739,6755.533433,553,5086.48079,1439.297694,886.297694,
24,5,2,Unpred,Same,1670.681465,5266.375953,6431.406153,531,4760.724688,1165.0302,634.0302,
24,5,2,Unpred,Same,1617.364235,5216.656016,6495.053989,651,4877.689754,1278.397973,627.397973,
24,5,2,Unpred,Same,1479.682812,5307.111668,6508.123489,923,5028.440677,1201.011821,278.011821,
24,5,2,Unpred,Same,1473.752114,5568.47152,6842.779906,1273,5369.027792,1274.308387,1.308387,
24,5,2,Unpred,Same,1490.513011,5308.934676,6609.85067,1302,5119.337659,1300.915995,-1.084005,
25,5,2,Unpred,Same,1475.129602,5345.514752,9019.79008,804,7544.660478,3674.275328,,
25,5,2,Unpred,Same,1448.732382,5400.096962,7944.299013,531,6495.566631,2544.202051,,
25,5,2,Unpred,Same,1485.538878,5348.82047,7379.930563,595,5894.391685,2031.110093,1436.110093,
25,5,2,Unpred,Same,1750.85487,5537.927116,7295.285573,551,5544.430703,1757.358456,1206.358456,
25,5,2,Unpred,Same,1623.271139,5192.505402,7009.910612,651,5386.639473,1817.405211,1166.405211,
25,5,2,Unpred,Same,1444.090113,5398.67973,7208.711962,725,5764.621849,1810.032233,1085.032233,
25,5,2,Unpred,Same,1469.637362,5167.487917,6628.448467,445,5158.811105,1460.960549,1015.960549,
25,5,2,Unpred,Same,1513.270712,5431.400627,7267.6629,860,5754.392188,1836.262273,976.262273,
25,5,2,Unpred,Same,1640.617829,5375.090103,7346.440582,1302,5705.822754,1971.35048,669.35048,
25,5,2,Unpred,Same,1476.82821,5586.071784,6660.2575,469,5183.42929,1074.185717,605.185717,
25,5,2,Unpred,Same,1648.086988,5378.048942,6802.974538,861,5154.88755,1424.925595,563.925595,
25,5,2,Unpred,Same,1491.619773,5361.740689,6443.631733,558,4952.011961,1081.891044,523.891044,
25,5,2,Unpred,Same,1474.211322,5107.144616,6146.104903,572,4671.893581,1038.960287,466.960287,
25,5,2,Unpred,Same,1456.496299,5276.566219,6664.58643,923,5208.090131,1388.020211,465.020211,
25,5,2,Unpred,Same,1476.02909,5546.85993,7255.47107,1273,5779.44198,1708.61114,435.61114,
25,5,2,Unpred,Same,1608.035721,5313.680654,6716.261232,1108,5108.225511,1402.580578,294.580578,
25,5,2,Unpred,Same,1483.377536,5167.068998,6380.366399,980,4896.988863,1213.297401,233.297401,
25,5,2,Unpred,Same,1486.79085,5457.580678,6829.672427,1177,5342.881578,1372.091749,195.091749,
25,5,2,Unpred,Same,1463.129545,5613.795836,6845.187676,1229,5382.058131,1231.39184,2.39184,
26,5,2,Unpred,Same,1479.876811,5343.679852,7369.041891,558,5889.16508,2025.362039,1467.362039,
26,5,2,Unpred,Same,1477.653432,5482.084757,7181.650405,531,5703.996974,1699.565648,1168.565648,
26,5,2,Unpred,Same,1493.380895,5435.182699,7375.070011,860,5881.689117,1939.887312,1079.887312,
26,5,2,Unpred,Same,1478.498283,5268.270921,6899.868094,553,5421.369811,1631.597172,1078.597172,
26,5,2,Unpred,Same,1474.308159,5609.227193,7533.325294,1229,6059.017135,1924.098101,695.098101,
26,5,2,Unpred,Same,1486.971564,5186.197466,6253.582785,445,4766.611222,1067.385319,622.385319,
26,5,2,Unpred,Same,1653.98801,5336.065524,7026.965409,1108,5372.977399,1690.899885,582.899885,
26,5,2,Unpred,Same,1476.4908,5301.094729,6746.027759,923,5269.536959,1444.933029,521.933029,
26,5,2,Unpred,Same,1459.420345,5091.578023,6044.731164,572,4585.310819,953.153142,381.153142,
26,5,2,Unpred,Same,1495.877394,5427.207647,6451.669621,725,4955.792227,1024.461973,299.461973,
26,5,2,Unpred,Same,1655.49802,5363.495473,6438.373476,804,4782.875456,1074.878003,270.878003,
26,5,2,Unpred,Same,1471.280779,5256.596546,6072.51407,551,4601.233291,815.917524,264.917524,
26,5,2,Unpred,Same,1476.339914,5183.410772,6244.181928,980,4767.842014,1060.771155,80.771155,
26,5,2,Unpred,Same,1513.90112,5462.005591,6718.65647,1177,5204.75535,1256.650879,79.650879,
26,5,2,Unpred,Same,1489.060782,5352.847669,9426.205116,595,7937.144334,4073.357447,0,
26,5,2,Unpred,Same,1644.833317,5217.192704,5853.970954,651,4209.137636,636.77825,-14.22175,
26,5,2,Unpred,Same,1668.642226,5423.341189,6459.991121,1302,4791.348895,1036.649932,-265.350068,
26,5,2,Unpred,Same,1525.586205,5613.700286,6590.719406,1273,5065.133201,977.01912,-295.98088,
27,5,2,Unpred,Same,1513.684406,5211.393569,7122.776806,445,5609.092401,1911.383237,1466.383237,
27,5,2,Unpred,Same,1480.732188,5265.117598,7144.852379,551,5664.120191,1879.73478,1328.73478,
27,5,2,Unpred,Same,1489.954887,5316.39153,7497.914043,923,6007.959156,2181.522513,1258.522513,
27,5,2,Unpred,Same,1480.932392,5185.551769,7232.480387,980,5751.547996,2046.928619,1066.928619,
27,5,2,Unpred,Same,1514.227317,5460.360703,7452.587812,1177,5938.360494,1992.227109,815.2271089,
27,5,2,Unpred,Same,1488.102425,5353.101428,6640.220965,595,5152.11854,1287.119537,692.1195373,
27,5,2,Unpred,Same,1495.964266,5130.376487,6373.55779,572,4877.593524,1243.181303,671.1813033,
27,5,2,Unpred,Same,1769.242577,5314.48951,7085.56577,1108,5316.323192,1771.07626,663.07626,
27,5,2,Unpred,Same,1474.133146,5285.883815,6456.21259,553,4982.079444,1170.328775,617.3287749,
27,5,2,Unpred,Same,1498.706978,5416.820973,6871.244914,860,5372.537935,1454.423941,594.4239407,
27,5,2,Unpred,Same,1482.63342,5572.98021,7391.002712,1273,5908.369292,1818.022502,545.022502,
27,5,2,Unpred,Same,1488.79645,5624.709245,7357.793816,1229,5868.997365,1733.084571,504.0845711,
27,5,2,Unpred,Same,1452.667462,5348.11546,6340.934039,558,4888.266577,992.818579,434.818579,
27,5,2,Unpred,Same,1632.475748,5342.569815,8224.666127,804,6592.190379,2882.096312,0,
27,5,2,Unpred,Same,1645.682939,5213.809337,8577.996487,651,6932.313548,3364.187149,0,
27,5,2,Unpred,Same,1497.312684,5427.43489,9207.446556,725,7710.133871,3780.011666,0,
27,5,2,Unpred,Same,1475.237318,5469.935751,8260.051717,531,6784.814399,2790.115966,0,
28,5,2,Unpred,Same,1647.556272,5376.229543,8061.483775,1302,6413.927503,2685.254233,1383.254233,
28,5,2,Unpred,Same,1454.29871,5242.711779,7012.450427,553,5558.151717,1769.738648,1216.738648,
28,5,2,Unpred,Same,1480.505534,5482.801519,6913.011618,531,5432.506084,1430.210098,899.2100985,
28,5,2,Unpred,Same,1469.704604,5332.644701,6623.964749,595,5154.260145,1291.320048,696.3200482,
28,5,2,Unpred,Same,1465.148456,5165.131163,6190.657359,445,4725.508903,1025.526196,580.5261959,
28,5,2,Unpred,Same,1453.038557,5303.268299,6527.791162,923,5074.752606,1224.522863,301.522863,
28,5,2,Unpred,Same,1463.974744,5145.030507,6391.976439,980,4928.001694,1246.945932,266.9459321,
28,5,2,Unpred,Same,1468.930818,5401.095174,6370.863044,725,4901.932225,969.7678697,244.7678697,
28,5,2,Unpred,Same,1451.279631,5543.374195,6980.653255,1273,5529.373624,1437.279059,164.2790594,
28,5,2,Unpred,Same,1619.917557,5167.516478,5973.299171,651,4353.381614,805.782693,154.782693,
28,5,2,Unpred,Same,1489.33939,5431.805215,6443.110145,860,4953.770755,1011.30493,151.30493,
29,5,2,Unpred,Same,1496.663987,5175.953523,6795.771489,980,5299.107502,1619.817965,639.8179654,
29,5,2,Unpred,Same,1491.711935,5191.345846,6106.045134,445,4614.333199,914.6992882,469.6992882,
29,5,2,Unpred,Same,1677.068973,5369.024196,6522.440718,804,4845.371744,1153.416521,349.4165214,
29,5,2,Unpred,Same,1494.705673,5442.489355,6949.624144,1177,5454.918471,1507.134789,330.1347892,
29,5,2,Unpred,Same,1625.466436,5293.898179,6728.184641,1108,5102.718205,1434.286462,326.2864622,
29,5,2,Unpred,Same,1646.353002,5216.365092,6193.581466,651,4547.228464,977.2163732,326.2163732,
29,5,2,Unpred,Same,1484.108943,5116.013802,6013.994409,572,4529.885466,897.9806074,325.9806074,
29,5,2,Unpred,Same,1474.670223,5404.638694,6445.871528,725,4971.201305,1041.232834,316.2328341,
29,5,2,Unpred,Same,1490.868427,5354.631491,6262.110254,595,4771.241827,907.478763,312.478763,
29,5,2,Unpred,Same,1495.063284,5363.802031,6233.663289,558,4738.600005,869.8612576,311.8612576,
29,5,2,Unpred,Same,1438.235729,5227.446306,6078.594456,553,4640.358727,851.1481492,298.1481492,
29,5,2,Unpred,Same,1468.556938,5562.585247,7103.601357,1273,5635.04442,1541.016111,268.0161105,
29,5,2,Unpred,Same,1487.084527,5598.409947,6291.843268,469,4804.758741,693.4333208,224.4333208,
29,5,2,Unpred,Same,1652.212638,5383.836232,6900.233716,1302,5248.021078,1516.397483,214.3974833,
29,5,2,Unpred,Same,1663.855264,5540.857448,6465.001194,739,4801.145929,924.1437459,185.1437459,
29,5,2,Unpred,Same,1462.2855,5270.267969,6375.708982,923,4913.423482,1105.441013,182.4410134,
29,5,2,Unpred,Same,1479.520619,5570.143108,6331.401041,590,4851.880422,761.2579337,171.2579337,
29,5,2,Unpred,Same,1494.129994,5412.21285,6414.661753,860,4920.531759,1002.448903,142.4489025,
29,5,2,Unpred,Same,1504.376772,5394.781055,6459.592416,931,4955.215644,1064.811362,133.8113617,
29,5,2,Unpred,Same,1648.969576,5402.390858,9078.078166,922,7429.10859,3675.687308,0,
29,5,2,Unpred,Same,1480.065262,5641.14291,6836.493837,1229,5356.428576,1195.350927,-33.6490725,
30,5,2,Unpred,Same,1474.419034,5345.981018,6863.781698,558,5389.362664,1517.800681,959.800681,
30,5,2,Unpred,Same,1484.664009,5415.577237,7069.769567,725,5585.105558,1654.192329,929.192329,
30,5,2,Unpred,Same,1492.383622,5356.867219,6779.535503,595,5287.151881,1422.668284,827.668284,
30,5,2,Unpred,Same,1647.004412,5219.154208,6695.72532,651,5048.720908,1476.571112,825.571112,
30,5,2,Unpred,Same,1509.35054,5595.916985,6974.265947,590,5464.915406,1378.348961,788.348961,
30,5,2,Unpred,Same,1658.184705,5367.933572,6944.514645,804,5286.32994,1576.581073,772.581073,
30,5,2,Unpred,Same,1490.300096,5188.386186,6370.833293,445,4880.533197,1182.447106,737.447106,
30,5,2,Unpred,Same,1498.75076,5486.654838,6669.167119,531,5170.416359,1182.512281,651.512281,
30,5,2,Unpred,Same,1489.477682,5278.308919,6451.464528,553,4961.986846,1173.155608,620.155608,
30,5,2,Unpred,Same,1472.021679,5280.078644,6360.309321,551,4888.287642,1080.230677,529.230677,
30,5,2,Unpred,Same,1641.271224,5545.102407,6801.327281,739,5160.056057,1256.224874,517.224874,
30,5,2,Unpred,Same,1480.976403,5376.674597,6816.016066,931,5335.039663,1439.34147,508.34147,
30,5,2,Unpred,Same,1443.585041,5604.28291,6570.862339,469,5127.277298,966.579429,497.579429,
30,5,2,Unpred,Same,1493.670277,5442.638981,7090.838966,1177,5597.168689,1648.199985,471.199985,
30,5,2,Unpred,Same,1508.139095,5426.748568,6718.384579,860,5210.245485,1291.636011,431.636011,
30,5,2,Unpred,Same,1479.430065,5112.116688,6080.211675,572,4600.78161,968.094987,396.094987,
30,5,2,Unpred,Same,1653.373778,5363.587239,7049.938742,1302,5396.564964,1686.351503,384.351503,
30,5,2,Unpred,Same,1642.408045,5393.91485,6698.954401,922,5056.546356,1305.039551,383.039551,
30,5,2,Unpred,Same,1493.584914,5174.345435,6508.881182,980,5015.296268,1334.535748,354.535748,
30,5,2,Unpred,Same,1643.094204,5348.038471,6771.223293,1108,5128.129089,1423.184822,315.184822,
30,5,2,Unpred,Same,1663.455782,5401.635406,6574.85871,861,4911.402928,1173.223304,312.223304,
30,5,2,Unpred,Same,1480.288551,5326.702866,6509.92412,923,5029.635569,1183.221254,260.221254,
30,5,2,Unpred,Same,1469.535167,5603.141657,7003.079178,1229,5533.544011,1399.937521,170.937521,
30,5,2,Unpred,Same,1459.503004,5549.722048,6843.929748,1273,5384.426744,1294.2077,21.2077,
1,5,3,Pred,Dif,1496.296808,5460.059436,7585.414367,707,6089.117559,2125.354931,1418.354931,Yes
1,5,3,Pred,Dif,1489.185382,5418.652443,7190.484864,725,5701.299482,1771.83242,1046.83242,Yes
1,5,3,Pred,Dif,1480.077626,5460.928087,7050.454949,681,5570.377324,1589.526863,908.526863,Yes
1,5,3,Pred,Dif,1646.811502,5375.527813,6718.713121,447,5071.901619,1343.185308,896.185308,Yes
1,5,3,Pred,Dif,1547.963414,5413.001801,6902.829374,595,5354.86596,1489.827572,894.827572,Yes
1,5,3,Pred,Dif,1670.616982,5464.730898,7122.899202,775,5452.282219,1658.168304,883.168304,Yes
1,5,3,Pred,Dif,1481.385113,5476.833521,6801.554578,531,5320.169465,1324.721057,793.721057,Yes
1,5,3,Pred,Dif,1496.042711,5558.960952,6420.505933,399,4924.463223,861.544981,462.544981,Yes
1,5,3,Pred,Dif,1673.933597,5382.292103,6378.634207,558,4704.70061,996.342105,438.342105,Yes
1,5,3,Pred,Dif,1477.336205,5212.759048,6272.611165,651,4795.274959,1059.852116,408.852116,Yes
1,5,3,Pred,Dif,1462.370822,5180.803753,6033.02425,445,4570.653428,852.220497,407.220497,Yes
1,5,3,Pred,Dif,1675.451041,5337.80869,6264.14675,555,4588.695709,926.33806,371.33806,Yes
1,5,3,Pred,Dif,1483.022295,5266.637052,6113.714983,553,4630.692688,847.077931,294.077931,Yes
1,5,3,Pred,Dif,1468.775707,5755.198917,6723.930563,742,5255.154856,968.731646,226.731646,Yes
1,5,3,Pred,Dif,1486.702364,5459.125826,6653.149063,1009,5166.446699,1194.023237,185.023237,Yes
1,5,3,Pred,Dif,1493.55796,5123.454234,5856.319471,572,4362.761511,732.865237,160.865237,Yes
1,5,3,Pred,Dif,1636.466024,5262.902151,6005.517058,647,4369.051034,742.614907,95.614907,Yes
1,5,3,Pred,Dif,1438.144707,5223.002311,6612.896192,551,5174.751485,1389.893881,0,Yes
2,5,3,Pred,Dif,1472.776533,5092.406571,8371.10125,572,6898.324717,3278.694678,,Yes
2,5,3,Pred,Dif,1500.280367,5603.658582,8765.294712,469,7265.014345,3161.63613,,Yes
2,5,3,Pred,Dif,1642.720929,5352.715822,7925.272474,447,6282.551544,2572.556652,,Yes
2,5,3,Pred,Dif,1478.52445,5265.120981,7559.85542,551,6081.33097,2294.734439,1743.734439,Yes
2,5,3,Pred,Dif,1499.773652,5431.014378,7190.484864,725,5690.711211,1759.470486,1034.470486,Yes
2,5,3,Pred,Dif,1467.748823,5526.294997,6709.37447,531,5241.625647,1183.079473,652.079473,Yes
2,5,3,Pred,Dif,1649.214553,5371.734163,6571.039645,558,4921.825092,1199.305481,641.305481,Yes
2,5,3,Pred,Dif,1481.962409,5274.01486,6366.863309,553,4884.900899,1092.848449,539.848449,Yes
2,5,3,Pred,Dif,1481.919128,5436.468306,6629.034403,707,5147.115275,1192.566097,485.566097,Yes
2,5,3,Pred,Dif,1482.692222,5353.867633,6426.513101,595,4943.820879,1072.645468,477.645468,Yes
2,5,3,Pred,Dif,1493.040582,5557.075634,6420.505933,399,4927.465352,863.430299,464.430299,Yes
2,5,3,Pred,Dif,1461.086621,5198.007284,6272.611165,651,4811.524543,1074.603881,423.603881,Yes
2,5,3,Pred,Dif,1475.472116,5194.612285,6033.02425,445,4557.552134,838.411964,393.411964,Yes
2,5,3,Pred,Dif,1645.687629,5321.349722,6264.14675,555,4618.459121,942.797028,387.797028,Yes
2,5,3,Pred,Dif,1630.590809,5247.774302,6221.450483,647,4590.859674,973.676181,326.676181,Yes
2,5,3,Pred,Dif,1499.578661,5554.547654,6601.956619,739,5102.377959,1047.408965,308.408965,Yes
2,5,3,Pred,Dif,1656.802749,5421.249638,6485.710955,775,4828.908206,1064.461317,289.461317,Yes
2,5,3,Pred,Dif,1461.748136,5708.223328,6723.930563,742,5262.182427,1015.707235,273.707235,Yes
2,5,3,Pred,Dif,1495.266169,5475.935444,6307.012303,681,4811.746134,831.076859,150.076859,Yes
2,5,3,Pred,Dif,1486.604059,5456.588183,6515.840506,1009,5029.236447,1059.252323,50.252323,Yes
4,5,3,Pred,Dif,1457.765341,5776.95434,8800.483437,742,7342.718096,3023.529097,,
4,5,3,Pred,Dif,1632.482562,5197.854622,7856.206914,647,6223.724352,2658.352292,,
4,5,3,Pred,Dif,1464.688947,5243.404842,7371.003516,551,5906.314568,2127.598674,1576.598674,
4,5,3,Pred,Dif,1488.567271,5356.448457,7101.582747,595,5613.015476,1745.13429,1150.13429,
4,5,3,Pred,Dif,1477.89884,5410.080465,7259.878605,725,5781.979765,1849.79814,1124.79814,
4,5,3,Pred,Dif,1470.908858,5532.701197,7372.783105,739,5901.874247,1840.081908,1101.081908,
4,5,3,Pred,Dif,1483.993206,5269.650478,6711.172104,553,5227.178898,1441.521626,888.521626,
4,5,3,Pred,Dif,1623.009427,5347.062564,6584.705449,447,4961.696022,1237.642884,790.642884,
4,5,3,Pred,Dif,1654.565861,5302.177743,6582.57228,555,4928.006419,1280.394537,725.394537,
4,5,3,Pred,Dif,1461.324415,5439.66908,6775.98926,681,5314.664845,1336.320179,655.320179,
4,5,3,Pred,Dif,1492.89494,5613.435418,6658.130172,399,5165.235232,1044.694754,645.694754,
4,5,3,Pred,Dif,1496.82312,5116.614096,6325.573793,572,4828.750673,1208.959697,636.959697,
4,5,3,Pred,Dif,1460.2761,5460.953799,6546.16275,531,5085.88665,1085.208951,554.208951,
4,5,3,Pred,Dif,1476.549868,5195.792163,6073.609596,445,4597.059728,877.817432,432.817432,
4,5,3,Pred,Dif,1462.833327,5208.999401,6155.308748,651,4692.475421,946.309346,295.309346,
4,5,3,Pred,Dif,1520.503067,5489.505476,6651.50104,1009,5130.997973,1161.995564,152.995564,
4,5,3,Pred,Dif,1632.739552,5419.369182,10394.12362,775,8761.384066,4974.754435,0,
4,5,3,Pred,Dif,1486.44531,5446.270526,10230.28965,707,8743.844338,4784.019122,0,
5,5,3,Pred,Dif,1500.9398,5541.942597,7005.141708,531,5504.201909,1463.199111,932.199111,
5,5,3,Pred,Dif,1636.385565,5359.936284,6717.481592,447,5081.096027,1357.545308,910.545308,
5,5,3,Pred,Dif,1461.21556,5086.180895,6496.982538,572,5035.766978,1410.801644,838.801644,
5,5,3,Pred,Dif,1519.409823,5447.458514,6862.594076,725,5343.184253,1415.135562,690.135562,
5,5,3,Pred,Dif,1471.827192,5744.108904,7132.929962,742,5661.102769,1388.821057,646.821057,
5,5,3,Pred,Dif,1472.902982,5513.675157,6451.239474,399,4978.336493,937.564317,538.564317,
5,5,3,Pred,Dif,1489.972201,5277.135061,6347.516198,551,4857.543996,1070.381136,519.381136,
5,5,3,Pred,Dif,1702.031674,5357.364639,6386.433294,558,4684.40162,1029.068655,471.068655,
5,5,3,Pred,Dif,1435.067667,5402.640025,6424.430599,707,4989.362931,1021.790574,314.790574,
5,5,3,Pred,Dif,1447.30674,5239.213805,6087.046427,553,4639.739687,847.832622,294.832622,
5,5,3,Pred,Dif,1476.765515,5216.101962,6137.82654,651,4661.061025,921.724578,270.724578,
5,5,3,Pred,Dif,1658.186181,5446.859829,6477.508857,775,4819.322676,1030.649028,255.649028,
5,5,3,Pred,Dif,1482.671944,5195.001262,5851.111052,445,4368.439108,656.10979,211.10979,
5,5,3,Pred,Dif,1669.048739,5339.092904,6072.456512,555,4403.407772,733.363608,178.363608,
5,5,3,Pred,Dif,1650.867856,5235.377681,5963.27093,647,4312.403073,727.893248,80.893248,
5,5,3,Pred,Dif,1522.351705,5481.856552,10611.28476,681,9088.933059,5129.428212,0,
5,5,3,Pred,Dif,1463.871451,5436.95152,13260.87483,595,11797.00338,7823.92331,0,
5,5,3,Pred,Dif,1481.720426,5449.52377,6321.740158,1009,4840.019731,872.216387,-136.783613,
6,5,3,Pred,Dif,1509.115188,5602.086192,7673.565996,399,6164.450808,2071.479804,1672.479804,
6,5,3,Pred,Dif,1477.318528,5788.968392,7856.010391,742,6378.691863,2067.041999,1325.041999,
6,5,3,Pred,Dif,1650.301376,5313.77238,7047.919391,555,5397.618015,1734.147011,1179.147011,
6,5,3,Pred,Dif,1527.637302,5491.489118,7151.302358,1009,5623.665056,1659.81324,650.81324,
6,5,3,Pred,Dif,1515.154404,5493.472866,6520.499869,681,5005.345465,1027.027002,346.027002,
6,5,3,Pred,Dif,1676.855955,5436.891755,6520.317129,775,4843.461175,1083.425374,308.425374,
6,5,3,Pred,Dif,1479.667463,5228.725719,6122.923928,651,4643.256464,894.198209,243.198209,
6,5,3,Pred,Dif,1478.904802,5197.24201,5750.773161,445,4271.868359,553.53115,108.53115,
7,5,3,Pred,Dif,1454.789187,5416.799976,8192.785843,707,6737.996656,2775.985867,,
7,5,3,Pred,Dif,1637.913142,5345.804989,7659.311859,447,6021.398717,2313.506871,1866.506871,
7,5,3,Pred,Dif,1514.647211,5227.603014,7283.747876,539,5769.100665,2056.144861,1517.144861,
7,5,3,Pred,Dif,1500.250717,5492.295399,7336.043871,469,5835.793153,1843.748471,1374.748471,
7,5,3,Pred,Dif,1444.368144,3798.792094,5233.275561,553,3788.907417,1434.483467,881.483467,
7,5,3,Pred,Dif,1446.729973,5242.036767,6492.762869,551,5046.032896,1250.726103,699.726103,
7,5,3,Pred,Dif,1465.062533,5487.718994,6669.852711,531,5204.790178,1182.133717,651.133717,
7,5,3,Pred,Dif,1461.818101,5118.927614,6260.318482,572,4798.500381,1141.390867,569.390867,
7,5,3,Pred,Dif,1481.257044,5448.880067,6666.218949,681,5184.961905,1217.338882,536.338882,
7,5,3,Pred,Dif,1990.004086,5546.523939,6121.158151,399,4131.154065,574.634212,175.634212,
7,5,3,Pred,Dif,1498.742804,5430.312193,6166.996793,595,4668.253989,736.6846,141.6846,
7,5,3,Pred,Dif,1699.62862,5665.704423,6368.721205,590,4669.092585,703.016781,113.016781,
7,5,3,Pred,Dif,1453.560607,5444.170517,6559.727378,1009,5106.166771,1115.556861,106.556861,
7,5,3,Pred,Dif,1703.053984,5579.323986,6402.060566,775,4699.006582,822.736579,47.736579,
7,5,3,Pred,Dif,1658.508637,5382.845065,5972.642115,558,4314.133478,589.79705,31.79705,
7,5,3,Pred,Dif,1641.460892,5223.104454,9241.400615,647,7599.939723,4018.296161,0,
7,5,3,Pred,Dif,1667.951,5285.138439,9101.655977,715,7433.704977,3816.517538,0,
7,5,3,Pred,Dif,1499.844774,5543.010956,6107.173679,739,4607.328906,564.162723,-174.837277,
8,5,3,Pred,Dif,1463.412904,5247.181877,8284.427943,551,6821.015038,3037.246066,,
8,5,3,Pred,Dif,1485.315552,5454.960224,8567.950999,681,7082.635447,3112.990775,,
8,5,3,Pred,Dif,1511.784524,5450.896572,7947.249509,725,6435.464985,2496.352937,1771.352937,
8,5,3,Pred,Dif,1470.812222,5430.994087,7279.078958,707,5808.266736,1848.084871,1141.084871,
8,5,3,Pred,Dif,1499.659933,5607.009046,6836.704198,399,5337.044265,1229.695152,830.695152,
8,5,3,Pred,Dif,1513.710027,5292.944597,6500.817606,595,4987.107579,1207.873009,612.873009,
8,5,3,Pred,Dif,1467.387057,5792.208092,6976.489714,742,5509.102657,1184.281622,442.281622,
8,5,3,Pred,Dif,1658.087608,5450.983612,6594.372221,775,4936.284612,1143.388608,368.388608,
8,5,3,Pred,Dif,1651.251547,5308.396094,6183.242436,555,4531.990889,874.846343,319.846343,
8,5,3,Pred,Dif,1470.31752,5192.049964,5933.48885,445,4463.17133,741.438885,296.438885,
8,5,3,Pred,Dif,1734.42131,5321.865908,6211.932655,647,4477.511345,890.066747,243.066747,
8,5,3,Pred,Dif,1471.469735,5306.360202,6061.717415,553,4590.24768,755.357213,202.357213,
8,5,3,Pred,Dif,1474.655558,5424.514551,6528.941143,1009,5054.285585,1104.426592,95.426592,
8,5,3,Pred,Dif,1457.26167,5200.775038,9325.807697,651,7868.546028,4125.032659,0,
8,5,3,Pred,Dif,1496.854939,5430.761601,10730.98633,531,9234.131392,5300.224729,0,
8,5,3,Pred,Dif,1735.847948,5324.451007,18847.49063,558,17111.64268,13523.03962,0,
8,5,3,Pred,Dif,1710.251572,5386.96176,9540.711243,447,7830.45967,4153.749482,0,
8,5,3,Pred,Dif,1493.827512,5543.583145,9738.035099,739,8244.207587,4194.451954,0,
8,5,3,Pred,Dif,1696.355348,5254.828791,13757.95467,399,12061.59933,8503.125882,0,
8,5,3,Pred,Dif,1639.581959,5587.360517,12952.2361,590,11312.65414,7364.875584,0,
9,5,3,Pred,Dif,1447.867588,5567.392148,8908.58855,469,7460.720962,3341.196401,,
