Subj,Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,NameLength,Time to respond ,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
12,Adults,1,Pred,Same,1506.613779,5496.781931,1768,7603.047163,6096.433384,2106.265232,338.2652319,
12,Adults,1,Pred,Same,1492.887325,5506.697031,1269,7106.43944,5613.552115,1599.742409,330.7424094,
12,Adults,1,Pred,Same,1632.515122,5191.395316,539,6053.989754,4421.474631,862.5944373,323.5944373,
12,Adults,1,Pred,Same,1638.286065,5296.543031,555,6138.443264,4500.157199,841.9002333,286.9002333,
12,Adults,1,Pred,Same,1648.108578,5257.683544,810,6351.330884,4703.222306,1093.64734,283.6473403,
12,Adults,1,Pred,Same,1650.655402,5387.113089,1329,6983.727927,5333.072525,1596.614838,267.614838,
12,Adults,1,Pred,Same,1682.266779,5382.739728,948,6465.444425,4783.177646,1082.704697,134.7046971,
13,Adults,1,Pred,Same,1485.310705,5435.515222,1009,7177.901504,5692.590799,1742.386282,733.3862823,
13,Adults,1,Pred,Same,1468.411412,5215.987881,399,6338.585304,4870.173892,1122.597422,723.5974224,
13,Adults,1,Pred,Same,1676.048792,5279.704183,647,6638.733419,4962.684628,1359.029236,712.0292359,
13,Adults,1,Pred,Same,1489.405109,5508.434457,1269,7486.648278,5997.243169,1978.213822,709.2138219,
13,Adults,1,Pred,Same,1489.209205,5372.228717,447,6520.039515,5030.83031,1147.810799,700.8107989,
13,Adults,1,Pred,Same,1494.501078,5560.614052,399,6572.779514,5078.278436,1012.165461,613.1654614,
13,Adults,1,Pred,Same,1507.859737,5334.522646,891,6837.025989,5329.166253,1502.503343,611.5033433,
13,Adults,1,Pred,Same,1475.941811,5436.922016,775,6789.828242,5313.886431,1352.906226,577.906226,
13,Adults,1,Pred,Same,1485.165494,5402.991318,788,6756.857735,5271.692241,1353.866416,565.8664165,
13,Adults,1,Pred,Same,1474.750568,5428.730895,707,6690.056104,5215.305536,1261.325208,554.3252084,
13,Adults,1,Pred,Same,1717.364262,5514.062976,681,6712.156663,4994.792401,1198.093687,517.0936866,
13,Adults,1,Pred,Same,1649.769355,5382.069569,1329,7227.517536,5577.74818,1845.447966,516.4479664,
13,Adults,1,Pred,Same,1647.158229,5238.948929,810,6557.037259,4909.879029,1318.08833,508.0883301,
13,Adults,1,Pred,Same,1509.536839,5458.34496,1153,7105.106212,5595.569373,1646.761251,493.7612512,
13,Adults,1,Pred,Same,1658.907435,5217.159,539,6226.470742,4567.563308,1009.311742,470.3117422,
13,Adults,1,Pred,Same,1509.831865,5324.443073,715,6476.58699,4966.755125,1152.143917,437.1439171,
13,Adults,1,Pred,Same,1653.180298,5314.772629,555,6302.650911,4649.470614,987.8782828,432.8782828,
13,Adults,1,Pred,Same,1463.222432,5466.569486,959,6852.774341,5389.551909,1386.204855,427.2048554,
13,Adults,1,Pred,Same,1484.053846,5770.127173,742,6931.179381,5447.125535,1161.052208,419.0522084,
13,Adults,1,Pred,Same,1471.481103,5312.074376,863,6586.632496,5115.151392,1274.55812,411.5581198,
13,Adults,1,Pred,Same,1659.680682,5377.736805,948,6709.319696,5049.639014,1331.582891,383.5828907,
13,Adults,1,Pred,Same,1477.904035,5441.05142,1768,7528.226218,6050.322183,2087.174798,319.1747982,
13,Adults,1,Pred,Same,1705.11015,5267.236219,927,6508.66791,4803.55776,1241.431691,314.4316911,
13,Adults,1,Pred,Same,1673.071752,5266.834459,824,6355.69092,4682.619168,1088.856462,264.8564617,
14,Adults,1,Pred,Same,1472.300836,5289.946335,863,10249.39905,8777.098215,4959.452716,,
14,Adults,1,Pred,Same,1641.122896,5301.760316,555,8012.308635,6371.185739,2710.548319,,
14,Adults,1,Pred,Same,1655.304066,5262.680827,810,7884.435522,6229.131455,2621.754695,1811.754695,
14,Adults,1,Pred,Same,1508.013564,5771.746979,742,8307.322664,6799.3091,2535.575685,1793.575685,
14,Adults,1,Pred,Same,1473.562259,5535.842039,399,7335.949836,5862.387577,1800.107797,1401.107797,
14,Adults,1,Pred,Same,1673.467511,5408.325333,1329,8009.387031,6335.91952,2601.061698,1272.061698,
14,Adults,1,Pred,Same,1490.523307,5427.110434,1009,7675.886347,6185.36304,2248.775913,1239.775913,
14,Adults,1,Pred,Same,1479.216453,5408.384845,788,7435.936483,5956.72003,2027.551638,1239.551638,
14,Adults,1,Pred,Same,1494.268511,5531.611641,1269,8003.792507,6509.523996,2472.180866,1203.180866,
14,Adults,1,Pred,Same,1657.296123,5261.479724,927,7361.361822,5704.0657,2099.882098,1172.882098,
14,Adults,1,Pred,Same,1477.717369,5376.402207,447,6978.278757,5500.561388,1601.87655,1154.87655,
14,Adults,1,Pred,Same,1521.137666,5346.811656,891,7379.77851,5858.640844,2032.966854,1141.966854,
14,Adults,1,Pred,Same,1488.444079,5458.941174,707,7276.759121,5788.315042,1817.817947,1110.817947,
14,Adults,1,Pred,Same,1653.067558,5462.932674,681,7219.46826,5566.400702,1756.535586,1075.535586,
14,Adults,1,Pred,Same,1659.124577,5287.279115,824,7171.012106,5511.887529,1883.732991,1059.732991,
14,Adults,1,Pred,Same,1432.936163,5393.4455,1153,7599.220591,6166.284429,2205.775091,1052.775091,
14,Adults,1,Pred,Same,1665.898002,5268.267944,647,6885.65853,5219.760528,1617.390586,970.3905861,
14,Adults,1,Pred,Same,1466.798207,5419.369199,1768,8149.15485,6682.356644,2729.785652,961.7856516,
14,Adults,1,Pred,Same,1474.374108,5468.065389,775,7179.647366,5705.273258,1711.581977,936.5819775,
14,Adults,1,Pred,Same,1653.653837,5378.701408,948,7260.166113,5606.512275,1881.464705,933.464705,
14,Adults,1,Pred,Same,1474.437478,5465.578743,959,7357.425308,5882.98783,1891.846565,932.8465648,
14,Adults,1,Pred,Same,1657.841295,5204.355825,539,6663.954624,5006.113329,1459.5988,920.5987995,
14,Adults,1,Pred,Same,1460.808792,5306.689038,715,6725.201307,5264.392514,1418.512269,703.5122686,
14,Adults,1,Pred,Same,1454.042486,5202.439019,399,6237.272418,4783.229932,1034.833399,635.8333987,
15,Adults,1,Pred,Same,1436.719162,5183.483136,399,6137.186013,4700.466851,953.7028768,554.7028768,
15,Adults,1,Pred,Same,1470.040394,5353.242468,447,6332.791322,4862.750928,979.5488536,532.5488536,
15,Adults,1,Pred,Same,1463.140687,5297.102815,891,6700.877535,5237.736849,1403.774721,512.7747208,
15,Adults,1,Pred,Same,1474.112272,5312.863315,863,6586.135339,5112.023068,1273.272024,410.2720242,
15,Adults,1,Pred,Same,1479.074534,5436.989303,707,6516.206454,5037.13192,1079.21715,372.2171504,
15,Adults,1,Pred,Same,1619.180498,5352.171172,1329,7036.510966,5417.330468,1684.339794,355.3397935,
15,Adults,1,Pred,Same,1459.213144,5425.994235,775,6543.178487,5083.965343,1117.184252,342.1842523,
15,Adults,1,Pred,Same,1642.637333,5436.414564,681,6433.425426,4790.788093,997.0108625,316.0108625,
15,Adults,1,Pred,Same,1639.067214,5521.474287,810,6643.571322,5004.504108,1122.097035,312.0970351,
15,Adults,1,Pred,Same,1642.514443,5196.383428,539,6023.349336,4380.834893,826.965908,287.965908,
15,Adults,1,Pred,Same,1481.881562,5400.843513,788,6468.753162,4986.8716,1067.909649,279.9096491,
15,Adults,1,Pred,Same,1479.776375,5473.421513,959,6691.057017,5211.280642,1217.635504,258.6355039,
15,Adults,1,Pred,Same,1644.36046,5243.598005,647,6139.492148,4495.131688,895.8941435,248.8941435,
15,Adults,1,Pred,Same,1496.498521,5509.894217,1269,7022.14507,5525.64655,1512.250854,243.2508537,
15,Adults,1,Pred,Same,1474.415195,5423.508508,1153,6802.020139,5327.604944,1378.511631,225.511631,
15,Adults,1,Pred,Same,1476.947379,5284.229525,715,6179.050006,4702.102627,894.820481,179.820481,
15,Adults,1,Pred,Same,1501.943985,5451.932483,1768,7364.471419,5862.527434,1912.538936,144.538936,
15,Adults,1,Pred,Same,1454.506656,5410.913647,1009,6535.995132,5081.488476,1125.081485,116.0814851,
16,Adults,1,Pred,Same,1482.939049,5301.93511,715,7001.19917,5518.260121,1699.26406,984.2640601,
16,Adults,1,Pred,Same,1481.589922,5323.831233,863,7154.238065,5672.648144,1830.406832,967.4068323,
16,Adults,1,Pred,Same,1633.874737,5187.192973,539,6474.811119,4840.936382,1287.618146,748.6181457,
16,Adults,1,Pred,Same,1664.285953,5273.984095,927,6894.011467,5229.725515,1620.027372,693.0273719,
16,Adults,1,Pred,Same,1514.94486,5572.568802,399,6549.85327,5034.90841,977.2844674,578.2844674,
16,Adults,1,Pred,Same,1503.513632,5463.476952,707,6631.757312,5128.24368,1168.28036,461.28036,
16,Adults,1,Pred,Same,1647.452836,5259.38008,647,6304.63326,4657.180423,1045.25318,398.2531801,
16,Adults,1,Pred,Same,5458.220835,6131.136111,681,7194.920635,1736.6998,1063.784524,382.7845236,
16,Adults,1,Pred,Same,1644.553744,5244.854532,810,6424.260895,4779.707152,1179.406363,369.4063635,
16,Adults,1,Pred,Same,1469.389017,5392.070468,788,6544.603528,5075.214511,1152.53306,364.5330598,
16,Adults,1,Pred,Same,1651.052398,5393.692377,1329,7075.247323,5424.194925,1681.554946,352.5549461,
16,Adults,1,Pred,Same,1493.644065,5373.815225,447,6159.372942,4665.728878,785.5577174,338.5577174,
16,Adults,1,Pred,Same,1653.734279,5312.01353,555,6195.779725,4542.045446,883.7661943,328.7661943,
16,Adults,1,Pred,Same,1671.767568,5299.001205,824,6432.587913,4760.820346,1133.586709,309.5867085,
16,Adults,1,Pred,Same,1480.737409,5250.529963,399,5930.539662,4449.802253,680.0096986,281.0096986,
16,Adults,1,Pred,Same,1498.484607,5318.242763,891,6479.755768,4981.27116,1161.513005,270.5130048,
16,Adults,1,Pred,Same,1465.250389,5490.958697,1269,7009.851897,5544.601508,1518.8932,249.8931998,
16,Adults,1,Pred,Same,1481.633987,5340.103178,1153,6722.313278,5240.679291,1382.210101,229.2101007,
16,Adults,1,Pred,Same,1648.708641,5369.319459,948,6521.84067,4873.132028,1152.521211,204.521211,
16,Adults,1,Pred,Same,1485.090928,5762.744812,742,6679.901112,5194.810185,917.1563002,175.1563002,
16,Adults,1,Pred,Same,1502.576642,5534.13466,959,6661.123375,5158.546733,1126.988715,167.9887146,
16,Adults,1,Pred,Same,1476.978563,5442.669697,775,6317.277002,4840.298439,874.6073048,99.60730476,
16,Adults,1,Pred,Same,1489.67918,5447.269142,1009,6488.59016,4998.91098,1041.321018,32.32101816,
16,Adults,1,Pred,Same,1473.227889,5431.56568,1768,7020.390392,5547.162503,1588.824712,-179.1752879,
17,Adults,1,Pred,Same,1480.041546,5227.89379,399,6420.984322,4940.942776,1193.090532,794.0905315,
17,Adults,1,Pred,Same,1474.440357,5503.389473,959,7156.848871,5682.408515,1653.459398,694.4593979,
17,Adults,1,Pred,Same,1496.526182,5587.162626,399,6531.513242,5034.98706,944.350616,545.350616,
17,Adults,1,Pred,Same,3727.375864,5258.798195,810,6519.880107,2792.504243,1261.081913,451.0819127,
17,Adults,1,Pred,Same,1474.908942,5397.562121,788,6632.165894,5157.256953,1234.603774,446.6037736,
17,Adults,1,Pred,Same,1476.92763,5490.672635,1269,7180.526763,5703.599133,1689.854128,420.8541277,
17,Adults,1,Pred,Same,1488.932275,5744.778051,742,6907.57642,5418.644145,1162.798369,420.7983688,
17,Adults,1,Pred,Same,1653.36513,5199.382562,539,6073.753038,4420.387908,874.3704769,335.3704769,
17,Adults,1,Pred,Same,1460.686547,5301.826011,863,6498.977838,5038.291291,1197.151826,334.1518263,
17,Adults,1,Pred,Same,1638.01571,5251.244296,927,6512.296264,4874.280554,1261.051969,334.0519686,
17,Adults,1,Pred,Same,1653.245747,5300.254078,555,6188.417982,4535.172236,888.1639045,333.1639045,
17,Adults,1,Pred,Same,1479.53307,5470.342765,775,6571.16443,5091.63136,1100.821664,325.8216643,
17,Adults,1,Pred,Same,1476.066112,5310.947676,715,6350.436775,4874.370663,1039.489099,324.4890988,
17,Adults,1,Pred,Same,1474.674372,5295.496679,891,6510.662907,5035.988535,1215.166228,324.1662276,
17,Adults,1,Pred,Same,1503.273587,5455.04959,1768,7543.160258,6039.88667,2088.110667,320.1106674,
17,Adults,1,Pred,Same,1462.175981,5412.181639,1153,6871.297577,5409.121596,1459.115937,306.1159374,
17,Adults,1,Pred,Same,1674.148267,5275.77559,824,6404.218608,4730.070341,1128.443017,304.4430174,
17,Adults,1,Pred,Same,1478.805955,5462.636112,707,6473.693312,4994.887356,1011.0572,304.0571997,
17,Adults,1,Pred,Same,1494.551553,5373.577498,447,6099.458015,4604.906462,725.8805167,278.8805167,
17,Adults,1,Pred,Same,1652.700083,5922.456424,681,6877.699836,5224.999753,955.2434111,274.2434111,
17,Adults,1,Pred,Same,1648.445091,5393.202437,1329,6990.551494,5342.106403,1597.349057,268.3490569,
17,Adults,1,Pred,Same,1646.777997,5263.344843,647,6178.354979,4531.576982,915.0101358,268.0101358,
17,Adults,1,Pred,Same,1648.261113,5376.205599,948,6551.781659,4903.520546,1175.57606,227.5760601,
17,Adults,1,Pred,Same,1496.628386,5448.339532,1009,6615.43997,5118.811584,1167.100438,158.1004381,
18,Adults,1,Pred,Same,1476.258905,5318.934425,863,7806.636675,6330.37777,2487.702249,1624.702249,
18,Adults,1,Pred,Same,1675.446282,5452.194791,647,6809.463787,5134.017505,1357.268996,710.2689956,
18,Adults,1,Pred,Same,1668.264846,5211.470092,539,6451.591928,4783.327082,1240.121836,701.1218361,
18,Adults,1,Pred,Same,1484.123207,5542.036857,399,6630.745397,5146.62219,1088.70854,689.7085403,
18,Adults,1,Pred,Same,1639.261833,5262.729717,810,6684.596861,5045.335027,1421.867144,611.8671441,
18,Adults,1,Pred,Same,1486.452758,5238.075437,399,6175.981107,4689.528349,937.9056698,538.9056698,
18,Adults,1,Pred,Same,1655.518316,5315.218191,555,6402.640325,4747.12201,1087.422135,532.4221348,
18,Adults,1,Pred,Same,1488.25339,5393.34166,447,6332.118214,4843.864824,938.7765542,491.7765542,
18,Adults,1,Pred,Same,1650.471096,5447.596729,681,6608.746742,4958.275646,1161.150013,480.1500126,
18,Adults,1,Pred,Same,1474.49223,5297.841866,891,6657.126533,5182.634303,1359.284666,468.2846665,
18,Adults,1,Pred,Same,1478.333195,5437.948556,707,6572.66439,5094.331196,1134.715835,427.7158346,
18,Adults,1,Pred,Same,1485.939587,5505.356755,959,6850.890792,5364.951204,1345.534037,386.5340371,
18,Adults,1,Pred,Same,1494.129583,5760.252403,742,6860.617875,5366.488292,1100.365472,358.3654721,
18,Adults,1,Pred,Same,1500.137266,5322.028556,715,6388.875511,4888.738245,1066.846955,351.8469552,
18,Adults,1,Pred,Same,1489.793059,5504.462302,1269,7122.495663,5632.702604,1618.033361,349.0333614,
18,Adults,1,Pred,Same,1461.98986,5425.863393,775,6549.525548,5087.535688,1123.662155,348.6621552,
18,Adults,1,Pred,Same,1632.47982,5255.194234,824,6406.892995,4774.413176,1151.698762,327.6987615,
18,Adults,1,Pred,Same,1679.192496,5279.209003,927,6515.688837,4836.496341,1236.479834,309.4798337,
18,Adults,1,Pred,Same,1483.196001,5410.571132,788,6492.781168,5009.585168,1082.210036,294.2100362,
18,Adults,1,Pred,Same,1477.413437,5428.029402,1009,6727.649792,5250.236355,1299.62039,290.6203901,
18,Adults,1,Pred,Same,1484.400393,5439.939704,1768,7481.71485,5997.314456,2041.775146,273.7751457,
18,Adults,1,Pred,Same,1460.949772,5414.033066,1153,6803.355168,5342.405396,1389.322102,236.3221015,
18,Adults,1,Pred,Same,1660.356946,5392.749299,1329,6914.695695,5254.338749,1521.946396,192.9463963,
18,Adults,1,Pred,Same,1649.535835,5374.612336,948,6347.830521,4698.294686,973.2181849,25.21818494,
19,Adults,1,Pred,Same,1477.835664,5535.853019,399,6801.988482,5324.152818,1266.135463,867.135463,
19,Adults,1,Pred,Same,1461.908091,5405.047544,1153,7358.855381,5896.947289,1953.807837,800.8078368,
19,Adults,1,Pred,Same,1468.901588,5495.997563,959,7133.323855,5664.422268,1637.326292,678.3262924,
19,Adults,1,Pred,Same,1474.740403,5429.973948,707,6765.342186,5290.601783,1335.368239,628.3682386,
19,Adults,1,Pred,Same,1473.970709,5390.465023,788,6692.123427,5218.152718,1301.658404,513.6584042,
19,Adults,1,Pred,Same,1478.1759,5353.536114,447,6293.017377,4814.841477,939.4812638,492.4812638,
19,Adults,1,Pred,Same,1476.841448,5220.336509,399,6093.995187,4617.153739,873.6586776,474.6586776,
19,Adults,1,Pred,Same,1507.123383,5341.443864,863,6659.120562,5151.997179,1317.676698,454.6766977,
19,Adults,1,Pred,Same,1665.841081,5249.412929,927,6616.617687,4950.776606,1367.204759,440.2047586,
19,Adults,1,Pred,Same,1484.160695,5495.771609,1269,7186.465635,5702.30494,1690.694026,421.6940257,
19,Adults,1,Pred,Same,1505.622545,5771.917909,742,6927.487,5421.864455,1155.569091,413.5690909,
19,Adults,1,Pred,Same,1653.699444,5318.331732,555,6286.347809,4632.648365,968.0160763,413.0160763,
19,Adults,1,Pred,Same,1617.552725,5223.656858,810,6429.216597,4811.663873,1205.55974,395.5597395,
19,Adults,1,Pred,Same,1508.089232,5329.369024,891,6582.793164,5074.703933,1253.424141,362.4241407,
19,Adults,1,Pred,Same,1484.134646,5454.168383,775,6582.903464,5098.768818,1128.735082,353.7350819,
19,Adults,1,Pred,Same,1668.416739,5264.540825,824,6432.742811,4764.326072,1168.201986,344.201986,
19,Adults,1,Pred,Same,1658.145909,5453.878248,681,6443.596422,4785.450514,989.7181744,308.7181744,
19,Adults,1,Pred,Same,1649.987104,5367.799245,948,6624.202734,4974.215629,1256.403488,308.4034885,
19,Adults,1,Pred,Same,1495.481522,5462.034537,1768,7467.037078,5971.555555,2005.002541,237.002541,
19,Adults,1,Pred,Same,1464.795193,5305.531928,715,6226.864729,4762.069536,921.3328007,206.3328007,
19,Adults,1,Pred,Same,1666.052346,5210.441098,539,5935.429706,4269.37736,724.9886083,185.9886083,
19,Adults,1,Pred,Same,1650.961824,5253.990297,647,6077.09594,4426.134116,823.1056425,176.1056425,
19,Adults,1,Pred,Same,1481.976092,5427.774443,1009,6612.616127,5130.640035,1184.841684,175.8416837,
19,Adults,1,Pred,Same,1681.967253,5416.875695,1329,6850.710515,5168.743262,1433.83482,104.83482,
20,Adults,1,Pred,Same,1671.538199,5202.047974,539,6829.98618,5158.447982,1627.938206,1088.938206,
20,Adults,1,Pred,Same,1487.01401,5527.58638,1269,7646.034722,6159.020712,2118.448343,849.4483425,
20,Adults,1,Pred,Same,1493.643822,5748.297108,742,7335.575659,5841.931837,1587.278551,845.2785512,
20,Adults,1,Pred,Same,1406.384261,5416.575642,1009,7238.123744,5831.739483,1821.548102,812.5481023,
20,Adults,1,Pred,Same,1487.95951,5550.195528,399,6751.757317,5263.797807,1201.561789,802.5617892,
20,Adults,1,Pred,Same,1629.804769,5305.469553,555,6620.461523,4990.656754,1314.99197,759.99197,
20,Adults,1,Pred,Same,1649.832822,5276.982438,824,6856.090082,5206.25726,1579.107643,755.1076434,
20,Adults,1,Pred,Same,1470.4085,5215.083789,399,6352.013733,4881.605233,1136.929944,737.9299439,
20,Adults,1,Pred,Same,1495.796039,5444.860261,1153,7323.913257,5828.117218,1879.052996,726.0529956,
20,Adults,1,Pred,Same,1495.2969,5331.523423,863,6908.961864,5413.664965,1577.438441,714.4384415,
20,Adults,1,Pred,Same,1517.791339,5397.103926,447,6558.435118,5040.643778,1161.331192,714.3311919,
20,Adults,1,Pred,Same,1641.980389,5250.419966,927,6849.503748,5207.523358,1599.083781,672.0837812,
20,Adults,1,Pred,Same,1479.681759,5399.565851,788,6839.990629,5360.30887,1440.424779,652.4247785,
20,Adults,1,Pred,Same,1480.431292,5441.050306,707,6783.491823,5303.060532,1342.441517,635.441517,
20,Adults,1,Pred,Same,1635.769211,5247.098269,647,6518.139507,4882.370295,1271.041237,624.0412373,
20,Adults,1,Pred,Same,1492.857997,5309.022012,891,6797.731287,5304.87329,1488.709275,597.7092754,
20,Adults,1,Pred,Same,1479.995399,5437.562024,1768,7798.394233,6318.398833,2360.832209,592.832209,
20,Adults,1,Pred,Same,1649.400968,5342.895788,948,6828.907549,5179.506582,1486.011761,538.0117612,
20,Adults,1,Pred,Same,1639.341011,5387.447745,1329,7251.804853,5612.463842,1864.357108,535.3571083,
20,Adults,1,Pred,Same,1473.209017,5465.881854,959,6927.84905,5454.640034,1461.967196,502.9671964,
20,Adults,1,Pred,Same,1651.096167,5263.977639,810,6541.078419,4889.982252,1277.10078,467.1007802,
20,Adults,1,Pred,Same,1474.057531,5438.20131,775,6677.559852,5203.50232,1239.358542,464.358542,
20,Adults,1,Pred,Same,1473.95152,5294.75491,715,6467.681644,4993.730124,1172.926734,457.9267343,
20,Adults,1,Pred,Same,1642.304236,5448.740308,681,6414.560326,4772.25609,965.8200179,284.8200179,
21,Adults,1,Pred,Same,1495.446376,5509.734411,1269,7596.872826,6101.42645,2087.138415,818.1384147,
21,Adults,1,Pred,Same,1480.816813,5442.525994,775,6952.429642,5471.612829,1509.903648,734.9036477,
21,Adults,1,Pred,Same,1499.279605,5767.110962,742,7228.212857,5728.933252,1461.101895,719.1018951,
21,Adults,1,Pred,Same,1476.062722,5221.868603,399,6297.961204,4821.898482,1076.092601,677.092601,
21,Adults,1,Pred,Same,1491.79634,5306.948602,715,6674.847726,5183.051385,1367.899124,652.899124,
21,Adults,1,Pred,Same,1648.561723,5203.951652,539,6348.14893,4699.587207,1144.197278,605.1972779,
21,Adults,1,Pred,Same,1471.658537,5392.293644,788,6715.688345,5244.029808,1323.394701,535.3947012,
21,Adults,1,Pred,Same,1630.315597,5254.993531,824,6580.770136,4950.454539,1325.776606,501.7766057,
21,Adults,1,Pred,Same,1628.106175,5316.654816,810,6581.458995,4953.35282,1264.804179,454.8041786,
21,Adults,1,Pred,Same,1497.516434,5557.723188,399,6396.478731,4898.962297,838.7555429,439.7555429,
21,Adults,1,Pred,Same,1644.018384,5315.613112,555,6278.631368,4634.612985,963.0182562,408.0182562,
21,Adults,1,Pred,Same,1536.279071,5486.111245,1768,7660.686343,6124.407272,2174.575098,406.5750984,
21,Adults,1,Pred,Same,1517.477762,5334.337516,891,6624.290288,5106.812526,1289.952772,398.9527724,
21,Adults,1,Pred,Same,1626.317847,5434.781416,681,6512.480587,4886.16274,1077.699172,396.6991718,
21,Adults,1,Pred,Same,1626.098895,5238.069208,927,6525.911078,4899.812183,1287.84187,360.8418699,
21,Adults,1,Pred,Same,1481.894688,5442.36158,707,6503.48332,5021.588632,1061.12174,354.1217399,
21,Adults,1,Pred,Same,1479.967673,5429.671864,1153,6925.217273,5445.2496,1495.545409,342.545409,
21,Adults,1,Pred,Same,1494.208963,5373.302149,447,6158.597155,4664.388193,785.2950064,338.2950064,
21,Adults,1,Pred,Same,1628.580983,5372.93254,1329,7028.518268,5399.937285,1655.585728,326.5857283,
21,Adults,1,Pred,Same,1486.653046,5327.886554,863,6509.008169,5022.355123,1181.121615,318.1216153,
21,Adults,1,Pred,Same,1629.780159,5258.853564,647,6184.748541,4554.968383,925.8949775,278.8949775,
21,Adults,1,Pred,Same,1485.398508,5457.026076,1009,6692.984871,5207.586363,1235.958795,226.9587953,
21,Adults,1,Pred,Same,1641.150197,5368.764175,948,6515.345698,4874.195501,1146.581523,198.5815231,
21,Adults,1,Pred,Same,1458.19288,5451.802245,959,6585.118984,5126.926104,1133.316739,174.3167386,
22,Adults,1,Pred,Same,1659.611425,5213.719275,539,6946.621833,5287.010408,1732.902558,1193.902558,
22,Adults,1,Pred,Same,1482.222291,5227.731052,399,6760.28384,5278.061549,1532.552788,1133.552788,
22,Adults,1,Pred,Same,1622.798322,5434.054188,681,7035.185881,5412.387559,1601.131693,920.1316934,
22,Adults,1,Pred,Same,1478.26552,5447.147811,775,7107.764198,5629.498678,1660.616387,885.6163868,
22,Adults,1,Pred,Same,1476.52759,5319.164729,863,7013.011879,5536.48429,1693.847151,830.8471509,
22,Adults,1,Pred,Same,1483.413611,5404.132237,788,7011.635299,5528.221688,1607.503062,819.5030621,
22,Adults,1,Pred,Same,1496.087209,5557.131681,399,6628.815944,5132.728736,1071.684264,672.6842635,
22,Adults,1,Pred,Same,1494.988996,5374.259612,447,6437.4506,4942.461604,1063.190988,616.1909881,
22,Adults,1,Pred,Same,1464.095688,5457.187478,959,7029.220635,5565.124947,1572.033157,613.0331569,
22,Adults,1,Pred,Same,1641.627587,5253.073515,927,6758.769845,5117.142257,1505.696329,578.6963295,
22,Adults,1,Pred,Same,1646.172319,5273.308586,824,6658.760414,5012.588095,1385.451828,561.4518276,
22,Adults,1,Pred,Same,1643.069093,5252.917036,810,6601.530626,4958.461532,1348.61359,538.6135898,
22,Adults,1,Pred,Same,1647.829679,5317.503937,555,6343.153131,4695.323452,1025.649194,470.6491939,
22,Adults,1,Pred,Same,1479.798795,5430.21905,1153,7026.231212,5546.432416,1596.012162,443.0121623,
22,Adults,1,Pred,Same,1492.289289,5784.407786,742,6969.17643,5476.887141,1184.768644,442.7686441,
22,Adults,1,Pred,Same,1644.469817,5255.101066,647,6344.360099,4699.890282,1089.259032,442.2590325,
