Subj,Age Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
44,3,2,Unpred,Same,1630.469812,5366.518279,7352.169749,1302,5721.699937,1985.65147,683.6514699,
44,3,2,Unpred,Same,1476.048748,5264.445607,6454.419137,553,4978.370389,1189.97353,636.9735299,
44,3,2,Unpred,Same,1506.099482,5204.23845,6001.187995,445,4495.088513,796.9495446,351.9495446,
44,3,2,Unpred,Same,1510.896097,5441.783091,6487.010132,725,4976.114035,1045.227041,320.2270407,
44,3,2,Unpred,Same,1628.421245,5198.405206,5974.0565,651,4345.635254,775.6512933,124.6512933,
44,3,2,Unpred,Same,1648.75274,5357.562206,8298.334625,804,6649.581885,2940.772418,0,
44,3,2,Unpred,Same,1504.667082,5423.639652,8597.619905,860,7092.952823,3173.980254,0,
46,3,2,Unpred,Same,1538.03192,5369.988142,6483.030428,595,4944.998508,1113.042286,518.0422861,
46,3,2,Unpred,Same,1494.778132,5194.601483,6035.545252,445,4540.76712,840.9437697,395.9437697,
46,3,2,Unpred,Same,1449.99993,5369.267114,6595.238617,860,5145.238687,1225.971504,365.9715038,
46,3,2,Unpred,Same,1472.393275,5297.026467,6564.510421,923,5092.117147,1267.483954,344.4839541,
46,3,2,Unpred,Same,1489.175598,5501.456794,6227.320594,531,4738.144997,725.8638007,194.8638007,
46,3,2,Unpred,Same,1466.228992,5255.020935,5980.116504,553,4513.887512,725.0955694,172.0955694,
46,3,2,Unpred,Same,1655.339567,5354.317128,6315.021329,804,4659.681762,960.7042015,156.7042015,
46,3,2,Unpred,Same,1493.875044,5426.149346,6288.279911,725,4794.404867,862.1305647,137.1305647,
46,3,2,Unpred,Same,1650.544253,5196.715989,5959.356186,651,4308.811933,762.640197,111.640197,
46,3,2,Unpred,Same,1486.18164,5174.871642,6210.547439,980,4724.3658,1035.675797,55.67579707,
46,3,2,Unpred,Same,1646.390957,5379.125995,6645.623456,1302,4999.232499,1266.497462,-35.50253831,
46,3,2,Unpred,Same,1493.503653,5584.164511,6702.803163,1273,5209.29951,1118.638652,-154.3613479,
47,3,2,Unpred,Same,1495.86946,5449.855296,8071.974255,725,6576.104795,2622.118959,1897.118959,
47,3,2,Unpred,Same,1488.614135,5376.118584,7753.192016,595,6264.577881,2377.073432,1782.073432,
47,3,2,Unpred,Same,1481.83027,5471.950652,7191.638713,531,5709.808443,1719.688061,1188.688061,
47,3,2,Unpred,Same,1511.297347,5209.813412,6647.230228,445,5135.932881,1437.416816,992.4168159,
47,3,2,Unpred,Same,1603.207089,5337.64875,7259.539348,1302,5656.332259,1921.890598,619.8905978,
47,3,2,Unpred,Same,1482.502512,5428.617069,7192.291594,1177,5709.789081,1763.674525,586.674525,
47,3,2,Unpred,Same,1480.555944,5265.71968,6402.048789,551,4921.492844,1136.329108,585.3291084,
47,3,2,Unpred,Same,1484.881979,5405.364122,6792.582329,860,5307.700349,1387.218207,527.2182065,
47,3,2,Unpred,Same,1482.08087,5272.14185,6311.412611,553,4829.331741,1039.270761,486.2707613,
47,3,2,Unpred,Same,1496.038581,5178.460272,6595.724547,980,5099.685966,1417.264275,437.2642749,
47,3,2,Unpred,Same,1479.448153,5303.065776,6586.855703,923,5107.40755,1283.789928,360.7899277,
47,3,2,Unpred,Same,1477.855633,5568.467427,7165.942108,1273,5688.086475,1597.474682,324.4746816,
47,3,2,Unpred,Same,1649.466851,5359.317314,13496.24864,804,11846.78179,8136.931324,0,
47,3,2,Unpred,Same,1647.734345,5218.149998,7985.869904,651,6338.13556,2767.719906,0,
1,3,3,Pred,Different,1635.615875,5548.754685,7617.448411,590,5981.832536,2068.693726,1478.693726,Yes
1,3,3,Pred,Different,1627.886729,5201.981818,6882.996151,399,5255.109421,1681.014333,1282.014333,Yes
1,3,3,Pred,Different,1467.446703,5239.403092,6517.364436,553,5049.917733,1277.961344,724.9613439,Yes
1,3,3,Pred,Different,1443.244627,5247.620001,6464.624347,551,5021.37972,1217.004346,666.0043459,Yes
1,3,3,Pred,Different,1618.866568,5325.390349,6540.489632,558,4921.623064,1215.099283,657.0992828,Yes
1,3,3,Pred,Different,1647.400011,5433.880386,6864.559356,775,5217.159345,1430.678971,655.6789707,Yes
1,3,3,Pred,Different,1456.88856,5544.530083,6351.947567,399,4895.059006,807.4174834,408.4174834,Yes
1,3,3,Pred,Different,1475.86051,5352.775432,6347.952019,595,4872.091509,995.1765863,400.1765863,Yes
1,3,3,Pred,Different,1444.228549,5183.516232,6113.008495,651,4668.779947,929.4922633,278.4922633,Yes
1,3,3,Pred,Different,1464.314799,5567.312803,6292.564613,469,4828.249815,725.2518104,256.2518104,Yes
1,3,3,Pred,Different,1471.62279,5750.72457,6645.700106,742,5174.077316,894.9755357,152.9755357,Yes
1,3,3,Pred,Different,1446.211792,5424.355839,6241.296135,681,4795.084343,816.9402955,135.9402955,Yes
1,3,3,Pred,Different,1624.162225,5239.005236,5947.417423,647,4323.255198,708.4121873,61.41218732,Yes
1,3,3,Pred,Different,1483.746039,5196.114813,5766.551966,539,4282.805927,570.4371531,31.43715306,Yes
1,3,3,Pred,Different,1453.06422,5379.767685,6125.681504,725,4672.617284,745.9138196,20.91381962,Yes
1,3,3,Pred,Different,1614.898663,5281.28961,5841.796464,555,4226.897801,560.5068535,5.506853468,Yes
1,3,3,Pred,Different,1501.532295,5548.649284,6287.268921,739,4785.736626,738.6196373,-0.380362728,Yes
1,3,3,Pred,Different,1475.392127,5442.025714,6258.942543,1009,4783.550416,816.916829,-192.083171,Yes
2,3,3,Pred,Different,1482.93177,5413.079479,7389.483135,725,5906.551365,1976.403656,1251.403656,y
2,3,3,Pred,Different,1465.488245,5438.249237,7021.323987,681,5555.835742,1583.07475,902.0747497,n
2,3,3,Pred,Different,1467.493154,5331.311113,6661.87001,595,5194.376856,1330.558897,735.558897,n
2,3,3,Pred,Different,1464.507247,5751.082231,7129.54107,742,5665.033823,1378.45884,636.4588397,y
2,3,3,Pred,Different,1482.252495,5543.301962,6518.868771,399,5036.616277,975.566809,576.566809,y
2,3,3,Pred,Different,1589.817965,5423.080157,6706.401395,775,5116.58343,1283.321238,508.3212377,y
2,3,3,Pred,Different,1467.052981,5227.22522,6365.211233,651,4898.158252,1137.986013,486.9860131,y
2,3,3,Pred,Different,1473.396331,5187.185283,6029.7048,445,4556.308468,842.5195162,397.5195162,y
2,3,3,Pred,Different,1667.714899,5321.50647,6140.011222,555,4472.296323,818.5047515,263.5047515,y
2,3,3,Pred,Different,1452.929596,5241.073838,5990.600607,553,4537.671011,749.5267691,196.5267691,y
2,3,3,Pred,Different,1489.128717,5450.092355,6502.188275,1009,5013.059558,1052.09592,43.09592026,y
6,3,3,Pred,Different,1516.116076,5228.764105,7903.931736,445,6387.81566,2675.167631,,y
6,3,3,Pred,Different,1496.053228,5781.372084,7696.155488,742,6200.10226,1914.783403,1172.783403,skye
6,3,3,Pred,Different,1475.354266,5412.321338,7529.638018,1009,6054.283752,2117.31668,1108.31668,y
6,3,3,Pred,Different,1496.416041,5557.784874,7012.372925,399,5515.956884,1454.588051,1055.588051,po
6,3,3,Pred,Different,1494.926424,5421.616155,7011.031893,725,5516.105469,1589.415738,864.4157378,y
6,3,3,Pred,Different,1436.525142,5441.601132,6822.169125,531,5385.643983,1380.567993,849.5679928,y
6,3,3,Pred,Different,1475.492795,5429.414969,6707.571542,681,5232.078747,1278.156573,597.156573,y
6,3,3,Pred,Different,1622.210864,5414.897854,6649.268164,775,5027.0573,1234.370311,459.3703107,y
6,3,3,Pred,Different,1435.295401,5172.461853,6034.428278,651,4599.132876,861.9664244,210.9664244,y
6,3,3,Pred,Different,1662.247304,5341.040775,6082.586776,555,4420.339471,741.5460004,186.5460004,y
7,3,3,Pred,Different,1636.636418,5364.393565,9155.90888,447,7519.272462,3791.515315,,y
7,3,3,Pred,Different,1629.028184,5244.56956,7582.885681,647,5953.857497,2338.316121,1691.316121,y
7,3,3,Pred,Different,1485.823957,5542.530321,7785.0132,739,6299.189243,2242.482878,1503.482878,y
7,3,3,Pred,Different,1661.948555,5378.261527,6843.291439,558,5181.342883,1465.029912,907.0299119,y
7,3,3,Pred,Different,1479.657579,5264.320185,6612.588014,551,5132.930435,1348.267828,797.2678284,y
7,3,3,Pred,Different,1483.099676,5100.463527,6267.586162,572,4784.486487,1167.122636,595.1226356,y
7,3,3,Pred,Different,1483.259847,5443.766826,6491.998266,707,5008.738419,1048.23144,341.2314398,y
8,3,3,Pred,Different,1455.265675,5236.256553,6648.403123,551,5193.137448,1412.14657,861.1465701,y
8,3,3,Pred,Different,1486.782974,5547.850406,6674.918711,399,5188.135737,1127.068306,728.0683055,y
8,3,3,Pred,Different,1679.137389,5373.594446,6425.643895,558,4746.506506,1052.049449,494.0494488,y
8,3,3,Pred,Different,1467.588876,5109.489679,6166.185755,572,4698.596879,1056.696076,484.696076,y
8,3,3,Pred,Different,1476.000667,5188.762607,6080.234696,445,4604.234029,891.4720885,446.4720885,n
8,3,3,Pred,Different,1682.557668,5344.163663,6214.553707,447,4531.996039,870.3900437,423.3900437,y
8,3,3,Pred,Different,1455.472153,5412.925861,6516.758918,707,5061.286765,1103.833057,396.8330565,y
8,3,3,Pred,Different,1499.672057,5363.685279,6306.955388,595,4807.283331,943.270109,348.270109,y
8,3,3,Pred,Different,1643.592593,5314.441591,6197.574172,555,4553.981579,883.1325808,328.1325808,y
8,3,3,Pred,Different,1481.858788,5427.593154,6283.840731,531,4801.981943,856.2475767,325.2475767,y
8,3,3,Pred,Different,1619.166516,5232.813498,6180.721214,647,4561.554698,947.9077155,300.9077155,n
8,3,3,Pred,Different,1500.247046,5476.411192,6389.884926,681,4889.63788,913.4737333,232.4737333,y
8,3,3,Pred,Different,1479.927694,5759.037857,6646.798808,742,5166.871114,887.760951,145.760951,y
8,3,3,Pred,Different,1478.315415,5408.575952,6165.141724,725,4686.826309,756.565772,31.56577197,y
8,3,3,Pred,Different,1480.910314,5218.300842,5894.652522,651,4413.742207,676.3516798,25.35167979,y
9,3,3,Pred,Different,1459.764362,5246.139099,7660.523655,551,6200.759294,2414.384557,1863.384557,y
9,3,3,Pred,Different,1498.27865,5310.301552,7020.667603,553,5522.388953,1710.366051,1157.366051,y
9,3,3,Pred,Different,1486.847936,5104.326155,6614.130138,572,5127.282202,1509.803983,937.8039833,y
9,3,3,Pred,Different,1492.44054,5445.350271,7104.316244,725,5611.875705,1658.965974,933.9659739,y
9,3,3,Pred,Different,1644.566395,5257.375253,6807.657395,647,5163.091,1550.282143,903.2821425,y
9,3,3,Pred,Different,1487.573894,5549.298996,6780.560354,399,5292.98646,1231.261358,832.2613577,y
9,3,3,Pred,Different,1664.585987,5382.789672,6730.280327,558,5065.69434,1347.490655,789.4906546,y
9,3,3,Pred,Different,1668.524183,5465.286808,7019.378761,775,5350.854578,1554.091953,779.0919528,y
9,3,3,Pred,Different,1462.411076,5175.177232,5974.564461,445,4512.153385,799.3872289,354.3872289,y
9,3,3,Pred,Different,1651.510404,5325.029263,6171.593336,555,4520.082932,846.5640734,291.5640734,y
9,3,3,Pred,Different,1481.949024,5789.808947,6774.827081,742,5292.878057,985.0181342,243.0181342,y
9,3,3,Pred,Different,1500.233854,5357.732136,6192.426994,595,4692.19314,834.6948582,239.6948582,y
9,3,3,Pred,Different,1486.436101,5462.785127,6363.386493,681,4876.950392,900.6013657,219.6013657,y
9,3,3,Pred,Different,1476.945062,5214.407475,5983.848858,651,4506.903795,769.441383,118.441383,y
9,3,3,Pred,Different,1483.665712,5444.783313,6499.448424,1009,5015.782712,1054.665111,45.66511084,y
11,3,3,Pred,Different,1498.768242,5483.914416,7207.543294,681,5708.775052,1723.628879,1042.628879,Yes
11,3,3,Pred,Different,1465.267947,5089.635123,6521.107874,572,5055.839926,1431.47275,859.4727502,Yes
11,3,3,Pred,Different,1562.019251,5770.586524,6998.783486,399,5436.764236,1228.196962,829.1969618,Yes
11,3,3,Pred,Different,1508.479121,5294.452463,6217.954057,553,4709.474936,923.5015945,370.5015945,Yes
11,3,3,Pred,Different,1488.144965,5469.331677,6840.336372,1009,5352.191407,1371.004695,362.0046953,Yes
11,3,3,Pred,Different,1510.848779,5396.017911,6132.860333,595,4622.011554,736.8424217,141.8424217,Yes
12,3,3,Pred,Different,1479.581512,5487.734925,7301.633784,531,5822.052272,1813.898858,1282.898858,y
12,3,3,Pred,Different,1480.832735,5457.411234,7033.37921,681,5552.546475,1575.967976,894.9679758,y
12,3,3,Pred,Different,1475.114873,5534.681299,6696.196871,399,5221.081999,1161.515572,762.515572,y
12,3,3,Pred,Different,1462.199434,5251.517592,6454.276253,553,4992.076819,1202.758661,649.7586609,y
12,3,3,Pred,Different,1645.895688,5320.497234,6504.665355,555,4858.769666,1184.168121,629.1681209,y
12,3,3,Pred,Different,1625.716474,5420.749679,6769.750861,775,5144.034387,1349.001182,574.0011821,y
12,3,3,Pred,Different,1468.929165,5206.321636,6414.380341,651,4945.451177,1208.058706,557.0587059,y
12,3,3,Pred,Different,1494.175744,5424.588198,6616.360675,725,5122.18493,1191.772476,466.7724765,y
12,3,3,Pred,Different,1473.021181,5186.190701,6077.01433,445,4603.993148,890.8236283,445.8236283,y
12,3,3,Pred,Different,1476.586645,5762.548605,6740.096927,742,5263.510282,977.5483225,235.5483225,y
12,3,3,Pred,Different,1479.929069,5443.105368,6602.034498,1009,5122.105429,1158.92913,149.9291298,y
13,3,3,Pred,Different,1476.471292,5213.07682,8194.978187,651,6718.506894,2981.901366,,y
13,3,3,Pred,Different,1492.02347,5552.863157,7969.395045,399,6477.371575,2416.531887,,y
13,3,3,Pred,Different,1471.610151,5745.009496,7904.812617,742,6433.202467,2159.803121,1417.803121,y
13,3,3,Pred,Different,1500.637906,5214.367059,7027.012919,445,5526.375013,1812.64586,1367.64586,y
13,3,3,Pred,Different,1667.109397,5363.003928,7180.377699,558,5513.268302,1817.373771,1259.373771,y
13,3,3,Pred,Different,1487.274703,5276.885614,6954.366215,553,5467.091512,1677.4806,1124.4806,y
13,3,3,Pred,Different,1461.231623,5461.989146,6958.015389,531,5496.783766,1496.026243,965.0262426,y
13,3,3,Pred,Different,1480.56732,5457.339698,6921.628322,681,5441.061003,1464.288625,783.2886245,y
13,3,3,Pred,Different,1671.391468,5468.353878,6934.09101,775,5262.699542,1465.737131,690.7371313,y
13,3,3,Pred,Different,1625.835506,5298.855292,6501.102695,555,4875.267189,1202.247402,647.2474023,y
13,3,3,Pred,Different,1493.341831,5423.548863,6580.656864,725,5087.315032,1157.108,432.1080003,y
13,3,3,Pred,Different,1473.723122,5339.154754,6265.554531,595,4791.831409,926.3997773,331.3997773,y
13,3,3,Pred,Different,1484.698895,5446.51482,6604.607708,1009,5119.908813,1158.092889,149.0928888,y
15,3,3,Pred,Different,1627.033667,5301.124531,8890.118967,555,7263.0853,3588.994436,,y
15,3,3,Pred,Different,1496.476415,5426.846773,7932.893471,725,6436.417056,2506.046698,1781.046698,y
15,3,3,Pred,Different,1473.050435,5209.998353,7485.711127,651,6012.660692,2275.712774,1624.712774,y
15,3,3,Pred,Different,1473.114368,5186.04861,6271.61916,445,4798.504792,1085.57055,640.5705502,y
15,3,3,Pred,Different,1485.990227,5546.419624,6576.17384,399,5090.183613,1029.754216,630.7542155,y
16,3,3,Pred,Different,1641.808449,5315.381106,7144.456044,555,5502.647594,1829.074938,1274.074938,y
16,3,3,Pred,Different,1500.310376,5454.295646,7173.230689,725,5672.920313,1718.935043,993.935043,y
16,3,3,Pred,Different,1496.970805,5556.317606,6756.293169,399,5259.322364,1199.975563,800.9755634,y
16,3,3,Pred,Different,1514.754738,5204.294289,6063.996673,445,4549.241936,859.7023841,414.7023841,y
16,3,3,Pred,Different,1488.856333,5225.673487,6270.468708,651,4781.612375,1044.795222,393.7952217,y
16,3,3,Pred,Different,1464.604075,5749.914035,6610.493594,742,5145.88952,860.5795592,118.5795592,y
17,3,3,Pred,Different,1464.86897,5525.792675,6668.785152,399,5203.916182,1142.992477,743.9924772,y
17,3,3,Pred,Different,1642.680735,5438.697974,6868.654974,775,5225.974239,1429.957,654.9569998,n
17,3,3,Pred,Different,1470.756534,5438.413751,6988.462487,1009,5517.705953,1550.048736,541.0487357,y
17,3,3,Pred,Different,1641.743244,5337.509589,6378.09625,555,4736.353005,1040.586661,485.5866607,y
17,3,3,Pred,Different,1460.834147,5440.101297,6539.44354,681,5078.609393,1099.342243,418.3422435,y
17,3,3,Pred,Different,1454.51616,5168.008877,6013.773457,445,4559.257297,845.7645796,400.7645796,y
17,3,3,Pred,Different,1474.604323,5264.421709,6214.572709,553,4739.968385,950.151,397.151,y
17,3,3,Pred,Different,1445.766594,5397.813222,6472.74793,725,5026.981336,1074.934707,349.9347073,y
17,3,3,Pred,Different,1440.962746,5431.860837,6248.509249,531,4807.546503,816.6484115,285.6484115,y
17,3,3,Pred,Different,1443.906097,5180.638462,6063.972599,651,4620.066502,883.3341374,232.3341374,y
17,3,3,Pred,Different,1440.211111,5748.817941,6615.453101,742,5175.24199,866.6351594,124.6351594,y
18,3,3,Pred,Different,1474.450899,5339.74242,7906.497998,595,6432.047099,2566.755578,1971.755578,y
18,3,3,Pred,Different,1476.38867,5265.747865,7461.775534,553,5985.386864,2196.027669,1643.027669,y
18,3,3,Pred,Different,1499.847744,5500.003136,7513.164026,531,6013.316282,2013.16089,1482.16089,y
18,3,3,Pred,Different,1658.291811,5332.544399,7135.530583,555,5477.238772,1802.986185,1247.986185,y
18,3,3,Pred,Different,1490.290914,5552.115452,6670.539192,399,5180.248278,1118.42374,719.42374,y
18,3,3,Pred,Different,1501.888016,5432.409997,6776.446094,725,5274.558079,1344.036097,619.036097,y
18,3,3,Pred,Different,1473.8133,5450.345892,6740.888239,681,5267.074939,1290.542348,609.542348,y
18,3,3,Pred,Different,1661.260421,5457.365505,6566.477549,775,4905.217128,1109.112044,334.112044,y
18,3,3,Pred,Different,1474.990329,5783.861329,6846.222013,742,5371.231684,1062.360684,320.360684,y
18,3,3,Pred,Different,1473.45009,5186.673497,5912.418574,445,4438.968484,725.745076,280.745076,y
18,3,3,Pred,Different,1507.899231,5478.394922,6526.668872,1009,5018.76964,1048.273949,39.273949,y
18,3,3,Pred,Different,1465.720175,5203.957137,5893.673976,651,4427.953802,689.716839,38.716839,y
19,3,3,Pred,Different,1492.144747,5422.908087,6844.250337,725,5352.105589,1421.34225,696.3422496,y
19,3,3,Pred,Different,1488.831779,5549.967467,6568.818896,399,5079.987117,1018.851429,619.851429,y
19,3,3,Pred,Different,1639.782583,5435.418017,6804.211626,775,5164.429043,1368.793609,593.793609,y
19,3,3,Pred,Different,1472.262053,5469.829898,6721.652995,681,5249.390942,1251.823097,570.8230968,y
19,3,3,Pred,Different,1500.797779,5463.703747,6963.008422,1009,5462.210643,1499.304675,490.3046748,y
19,3,3,Pred,Different,1477.515107,5785.425909,6988.575598,742,5511.060492,1203.149689,461.1496893,y
19,3,3,Pred,Different,1470.183872,5181.889934,5958.595513,445,4488.411641,776.7055785,331.7055785,y
19,3,3,Pred,Different,1483.587236,5220.567299,6124.02354,651,4640.436305,903.4562412,252.4562412,y
20,3,3,Pred,Different,1521.839166,5306.284429,8339.24707,551,6817.407904,3032.962642,,y
20,3,3,Pred,Different,1480.257253,5537.135602,7756.403458,739,6276.146206,2219.267857,1480.267857,y
20,3,3,Pred,Different,1649.460281,5224.819978,6827.057256,399,5177.596975,1602.237279,1203.237279,y
20,3,3,Pred,Different,1661.894231,5378.375074,7073.040557,558,5411.146326,1694.665483,1136.665483,y
20,3,3,Pred,Different,1486.931275,5447.9965,7061.284646,707,5574.353371,1613.288146,906.288146,y
20,3,3,Pred,Different,1468.805001,5180.514073,6517.444139,445,5048.639138,1336.930066,891.9300661,y
20,3,3,Pred,Different,1481.661842,5097.86228,6488.129786,572,5006.467944,1390.267506,818.2675057,y
20,3,3,Pred,Different,1494.881564,5283.129397,6607.880275,553,5112.998712,1324.750878,771.750878,y
20,3,3,Pred,Different,1653.076293,5570.312962,6925.38049,590,5272.304197,1355.067529,765.0675288,y
20,3,3,Pred,Different,1494.985744,5359.036246,6709.634067,595,5214.648324,1350.597821,755.597821,y
20,3,3,Pred,Different,1668.613606,5262.590989,6568.437525,647,4899.823919,1305.846536,658.8465359,y
20,3,3,Pred,Different,1631.103783,5304.415437,6498.205257,555,4867.101474,1193.78982,638.7898197,y
20,3,3,Pred,Different,1488.220988,5195.643719,6195.592392,539,4707.371403,999.9486723,460.9486723,y
20,3,3,Pred,Different,1481.366079,5484.513729,6473.063567,531,4991.697488,988.5498379,457.5498379,y
20,3,3,Pred,Different,1475.552303,5450.64699,6501.551422,681,5025.999119,1050.904432,369.9044316,y
20,3,3,Pred,Different,1483.784824,5445.8723,6760.173417,1009,5276.388594,1314.301117,305.3011171,y
20,3,3,Pred,Different,1460.814453,5198.476689,6019.631807,651,4558.817354,821.1551178,170.1551178,y
20,3,3,Pred,Different,1492.30638,5421.64902,6257.914699,725,4765.608318,836.2656789,111.2656789,y
21,3,3,Pred,Different,1650.458879,5214.723257,9852.503481,399,8202.044602,4637.780223,,y
21,3,3,Pred,Different,1521.531107,5307.676235,8147.485085,551,6625.953978,2839.80885,,y
21,3,3,Pred,Different,1504.668454,5459.39664,7663.230669,725,6158.562215,2203.83403,1478.83403,y
21,3,3,Pred,Different,1625.835415,5546.598087,7006.509933,590,5380.674519,1459.911846,869.9118458,y
21,3,3,Pred,Different,1495.187388,5556.19321,6698.981103,399,5203.793714,1142.787893,743.7878928,n
21,3,3,Pred,Different,1470.096037,5183.834619,6365.988651,445,4895.892614,1182.154032,737.1540321,y
21,3,3,Pred,Different,1639.509123,5313.815259,6466.53147,555,4827.022347,1152.71621,597.7162101,y
21,3,3,Pred,Different,1500.5459,5611.629704,6672.890414,469,5172.344514,1061.26071,592.2607098,y
21,3,3,Pred,Different,1481.846373,5459.050716,6650.754521,681,5168.908147,1191.703805,510.7038049,y
21,3,3,Pred,Different,1508.498287,5125.752719,6113.589986,572,4605.0917,987.8372679,415.8372679,y
21,3,3,Pred,Different,1667.675558,5387.432278,6351.246642,558,4683.571084,963.814364,405.814364,y
21,3,3,Pred,Different,1656.223815,5264.248822,6315.958801,647,4659.734986,1051.709979,404.7099791,y
21,3,3,Pred,Different,1874.965216,5663.691192,6616.919322,553,4741.954106,953.2281307,400.2281307,y
21,3,3,Pred,Different,1489.739133,5569.924245,6686.230848,739,5196.491714,1116.306603,377.3066025,y
21,3,3,Pred,Different,1637.028458,5281.839898,6367.652647,715,4730.624189,1085.812749,370.812749,y
21,3,3,Pred,Different,1685.174264,5445.943514,6217.896039,447,4532.721774,771.9525248,324.9525248,y
21,3,3,Pred,Different,1479.645204,5215.136577,6161.226696,651,4681.581492,946.0901188,295.0901188,y
21,3,3,Pred,Different,1518.763327,5799.744233,6816.806978,742,5298.043651,1017.062744,275.0627443,y
21,3,3,Pred,Different,1492.551924,5223.075467,5975.286405,539,4482.734481,752.2109382,213.2109382,y
21,3,3,Pred,Different,1486.602237,5488.493622,6218.849571,531,4732.247334,730.3559481,199.3559481,y
21,3,3,Pred,Different,1773.192039,5565.378751,6521.561638,775,4748.369599,956.1828869,181.1828869,y
21,3,3,Pred,Different,1482.75178,5443.39287,6317.256627,707,4834.504847,873.863757,166.863757,y
22,3,3,Pred,Different,1703.757239,5366.3118,7736.111132,447,6032.353892,2369.799331,1922.799331,y
22,3,3,Pred,Different,1541.888485,5112.030375,6177.303525,572,4635.41504,1065.27315,493.2731498,y
22,3,3,Pred,Different,1485.516464,5546.324952,6414.695871,399,4929.179406,868.370919,469.370919,y
22,3,3,Pred,Different,1638.255184,5310.711948,6269.486075,555,4631.23089,958.7741268,403.7741268,y
22,3,3,Pred,Different,1468.103456,5181.044898,5979.188189,445,4511.084733,798.1432916,353.1432916,y
22,3,3,Pred,Different,1483.067449,5443.111971,6471.60176,707,4988.53431,1028.489789,321.489789,y
22,3,3,Pred,Different,1665.347231,5364.939003,6231.474206,558,4566.126975,866.5352036,308.5352036,y
22,3,3,Pred,Different,1466.925025,5751.69962,6792.950281,742,5326.025256,1041.250661,299.2506606,y
22,3,3,Pred,Different,1488.482606,5420.503258,6194.797123,725,4706.314517,774.2938646,49.29386459,y
23,3,3,Pred,Different,1458.99498,5389.58292,7077.869901,725,5618.874921,1688.286981,963.286981,y
23,3,3,Pred,Different,1447.561678,5450.991297,6608.136342,531,5160.574664,1157.145044,626.1450444,y
23,3,3,Pred,Different,1611.202658,5289.572338,6340.815266,555,4729.612608,1051.242928,496.2429284,y
23,3,3,Pred,Different,1623.411506,5416.761696,6684.163752,775,5060.752246,1267.402056,492.4020557,y
23,3,3,Pred,Different,1451.921544,5189.357432,6303.278867,651,4851.357323,1113.921435,462.9214347,y
23,3,3,Pred,Different,1467.76316,5444.99189,6559.293766,681,5091.530606,1114.301876,433.3018758,y
23,3,3,Pred,Different,1465.964433,5526.907714,6342.183773,399,4876.21934,815.2760585,416.2760585,y
23,3,3,Pred,Different,1641.59849,5355.923857,6295.51464,558,4653.91615,939.5907824,381.5907824,y
23,3,3,Pred,Different,1436.258048,5149.944426,5952.29719,445,4516.039142,802.3527634,357.3527634,y
23,3,3,Pred,Different,1651.388116,5261.540364,6259.87848,647,4608.490364,998.3381159,351.3381159,y
23,3,3,Pred,Different,1441.388135,5225.101047,6089.020073,551,4647.631938,863.9190262,312.9190262,y
23,3,3,Pred,Different,1483.338198,5101.043769,5972.983093,572,4489.644895,871.9393242,299.9393242,y
23,3,3,Pred,Different,1450.075822,5735.169372,6764.05926,742,5313.983438,1028.889888,286.8898881,y
23,3,3,Pred,Different,1463.016308,5254.237366,6031.263314,553,4568.247007,777.0259482,224.0259482,y
23,3,3,Pred,Different,1440.024221,5400.005065,6561.965919,1009,5121.941698,1161.960854,152.960854,y
23,3,3,Pred,Different,1514.989316,5387.461361,6081.982137,595,4566.99282,694.5207757,99.52077571,y
23,3,3,Pred,Different,1698.460685,5752.340405,6529.829465,707,4831.36878,777.4890597,70.48905969,y
27,3,3,Pred,Different,1458.630424,5196.56471,6523.341726,651,5064.711302,1326.777016,675.777016,y
27,3,3,Pred,Different,1488.336884,5423.969505,6777.948572,725,5289.611688,1353.979067,628.9790674,y
27,3,3,Pred,Different,1474.31967,5780.65567,6974.289327,742,5499.969657,1193.633657,451.6336573,y
27,3,3,Pred,Different,1479.898793,5293.315108,6249.864703,553,4769.96591,956.5495947,403.5495947,y
27,3,3,Pred,Different,1604.787101,5400.205765,6561.407232,775,4956.620131,1161.201467,386.2014666,y
27,3,3,Pred,Different,1463.102442,5471.384152,6372.910904,531,4909.808461,901.5267512,370.5267512,y
27,3,3,Pred,Different,1463.748034,5177.462913,5970.229821,445,4506.481788,792.7669087,347.7669087,y
27,3,3,Pred,Different,1474.360593,5535.290586,6269.496288,399,4795.135696,734.2057023,335.2057023,y
27,3,3,Pred,Different,1476.995921,5347.285125,6258.532838,595,4781.536917,911.247713,316.247713,y
27,3,3,Pred,Different,1479.607933,5456.835668,6423.541186,681,4943.933252,966.7055174,285.7055174,y
27,3,3,Pred,Different,1641.17395,5313.116908,6056.892548,555,4415.718598,743.7756397,188.7756397,y
27,3,3,Pred,Different,1565.265035,5528.179098,6487.222824,1009,4921.957789,959.0437258,-49.95627418,y
29,3,3,Pred,Different,1505.015101,5565.491573,7455.037145,399,5950.022044,1889.545572,1490.545572,y
29,3,3,Pred,Different,1497.611687,5427.989152,7481.860131,725,5984.248444,2053.870979,1328.870979,y
29,3,3,Pred,Different,1475.618388,5235.253971,6660.603211,651,5184.984823,1425.34924,774.3492401,y
29,3,3,Pred,Different,1461.798294,5172.621087,6219.535729,445,4757.737434,1046.914642,601.9146423,y
